title,description,url,company,rating,skills,location,salary_min,salary_max
Procurement Officer,"Provide guidance on Great Places Procurement Procedures, ensuring that procurement is performed in a compliant manner. Experience of utilising Microsoft Office....","https://www.glassdoor.co.uk/job-listing/procurement-officer-great-places-housing-group-JV_IC2691218_KO0,19_KE20,46.htm?jl=1009329247212",Great Places Housing Group,4.0,"Procurement, Microsoft Office",Europe,668032000,868441600
Startup Associate,Achieve monthly quotas of qualified opportunities and new paying customers. Your primary focus will be to take sales calls with early stage startup founders...,"https://www.glassdoor.co.uk/job-listing/startup-associate-vestd-JV_IC2671300_KO0,17_KE18,23.htm?jl=1009329844749",Vestd,4.4,Organisational skills,Europe,584528000,759886400
Product Analyst,Support the product specialist team with analysis to help set product direction and executive stakeholder updates. Ad Tech and RTB experience....,"https://www.glassdoor.co.uk/job-listing/product-analyst-choreograph-JV_IC2671300_KO0,15_KE16,27.htm?jl=1009335935908",Choreograph,3.8,"NoSQL, Tableau, SQL, New Relic, Scripting",Europe,1043800000,1419568000
Claims Handler,"As a Claims Handler reporting into the Claims Manager, your journey with Veezu will involve managing all aspects of Veezu Assist’s liaison with customers in...","https://www.glassdoor.co.uk/job-listing/claims-handler-veezu-JV_IC3254456_KO0,14_KE15,20.htm?jl=1009327792348",Veezu,3.5,"Customer service, Organisational skills, Communication skills",Europe,501024000,563652000
Customer Service Executive,The teams are the primary points of contact for customers including responding to their inbound queries during the lifetime of their loan as well as supporting...,"https://www.glassdoor.co.uk/job-listing/customer-service-executive-tandem-bank-JV_IC3300986_KO0,26_KE27,38.htm?jl=1009331457246",Tandem Bank,3.4,"Customer service, Organisational skills, IT, Financial services",Europe,501024000,563652000
Junior Digital Account Executive,"Collaborate with the sales team to identify new business opportunities and support the acquisition of new clients. Job Types: Full-time, Graduate....","https://www.glassdoor.co.uk/job-listing/junior-digital-account-executive-pollen-JV_IC2671300_KO0,32_KE33,39.htm?jl=1009329367272",Hidden for privacy reasons,0.0,English,Europe,521900000,678470000
"Sales Development Representative, Mid-Market | Deel Engage","Drive Deel's growth through inbound and outbound prospecting efforts, generating sales leads that will turn into opportunities and closed business....","https://www.glassdoor.co.uk/job-listing/sales-development-representative-mid-market-deel-engage-deel-JV_IC2671300_KO0,55_KE56,60.htm?jl=1009332814364",Deel,4.5,"Lead generation, English",Europe,876792000,1148180000
CSR Researcher,"As a Researcher, you will help develop and maintain NQC’s industry leading assessment products used by the public and private sector to identify risk and...","https://www.glassdoor.co.uk/job-listing/csr-researcher-nqc-JV_IC2691218_KO0,14_KE15,18.htm?jl=1009324335865",NQC,2.8,"Data analysis skills, Project management, Organisational skills, Communication skills",Europe,584528000,730660000
Campaign Manager,I execute brilliantly on clear priorities that add value to our customers and the wider business. The CRM Chapter ensures campaigns are executed at the right...,"https://www.glassdoor.co.uk/job-listing/campaign-manager-ee-JV_IC2671300_KO0,16_KE17,19.htm?jl=1009342347749",EE,3.5,"Project management, Agile, IT, Communication skills, Marketing",Europe,501024000,1043800000
Social Media Marketing Manager - Tech products,"In addition to the benefits above, certain roles are also eligible for additional benefits and rewards including annual bonuses and sales incentives based on...","https://www.glassdoor.co.uk/job-listing/social-media-marketing-manager-tech-products-canonical-JV_IC3307084_KO0,44_KE45,54.htm?jl=1009263684912",Canonical,3.1,"Jira, Social media marketing, Kubernetes, Social media management, Project management",Europe,501024000,563652000
BTEC Tech Awards Sept 22 - Performing Arts (Dance) - Examiner,You will hold a minimum of one year’s full time teaching experience of the relevant subject. You will have a high level of subject knowledge in order to apply...,"https://www.glassdoor.co.uk/job-listing/btec-tech-awards-sept-22-performing-arts-dance-examiner-pearson-JV_IC2671300_KO0,55_KE56,63.htm?jl=1008903605761",Pearson,3.8,Teaching,Europe,626280000,897668000
Part-time Writers,"No previous sector writing experience is required but you will need to possess a natural flair for written communication, as well as the ability to communicate...","https://www.glassdoor.co.uk/job-listing/part-time-writers-tpp-JV_IC3414359_KO0,17_KE18,21.htm?jl=1007188373776",TPP,2.3,Communication skills,Europe,605404000,981172000
Commercial Analyst,"25 days annual leave +bank holidays, with the option to buy or sell one of your contracted weeks, access to private healthcare, dental plans, discounted health...","https://www.glassdoor.co.uk/job-listing/commercial-analyst-hastings-direct-JV_IC2671300_KO0,18_KE19,34.htm?jl=1009335784905",Hastings Direct,3.5,"Power BI, SQL, Python",Europe,855916000,1148180000
Lancôme Beauty Advisor Boots Derby (18 Hours),You will proactively approach customers in a warm and friendly manner to provide a world class customer experience. 30 days holiday (inclusive of BH’s)....,"https://www.glassdoor.co.uk/job-listing/lancôme-beauty-advisor-boots-derby-18-hours-l-oreal-JV_IC2662625_KO0,43_KE44,51.htm?jl=1009337713473",L'Oreal,4.1,French,Europe,501024000,563652000
Talent Scientist,"Build key relationships with global stakeholders to ensure we deliver against our hiring agenda, closely monitoring hiring activities, driving results and...","https://www.glassdoor.co.uk/job-listing/talent-scientist-canonical-JV_IC3307084_KO0,16_KE17,26.htm?jl=1008881903675",Canonical,3.1,"Sourcing, R, SQL, Analysis skills, Predictive analytics",Europe,793288000,1273436000
Office and Warehouse Cleaning Job in Hemel Hempstead,"Emptying waste bins or similar receptacles, transporting waste material to designated collection points. Sweeping floors with brushes or dust control mops....","https://www.glassdoor.co.uk/job-listing/office-and-warehouse-cleaning-job-in-hemel-hempstead-bluestorm-recruitment-by-dazzle-JV_IC2669775_KO0,52_KE53,84.htm?jl=1008653444722",Bluestorm Recruitment by Dazzle,3.0,English,Europe,501024000,1252560000
Tech Support Engineer,"You are willing to work 2 day shifts (8am – 8pm) and 2 night shifts (8pm – 8am). You will receive personalised training to become an expert on our SaaS product,...","https://www.glassdoor.co.uk/job-listing/tech-support-engineer-connex-one-JV_IC2691218_KO0,21_KE22,32.htm?jl=1009330996796",Connex One,3.6,"AWS, Analysis skills, JavaScript, PostgreSQL, APIs",Europe,626280000,709784000
Warehouse Assistant,Dispatching of orders to customers. Receiving incoming post and processing. Preparing and packing orders to a high standard. Quarterly group-wide social events....,"https://www.glassdoor.co.uk/job-listing/warehouse-assistant-ridown-group-JV_IC2686968_KO0,19_KE20,32.htm?jl=1009294114888",Hidden for privacy reasons,0.0,Warehouse experience,Europe,480148000,624192400
Customer Service Representative,"Collaborate with other teams, such as compliance and sales, to ensure seamless client experiences and compliance with regulatory requirements....","https://www.glassdoor.co.uk/job-listing/customer-service-representative-ec-markets-group-ltd-JV_IC2671300_KO0,31_KE32,52.htm?jl=1009313511259",Hidden for privacy reasons,0.0,"Mandarin, Customer service, English, Analysis skills, Communication skills",Europe,480148000,563652000
Research Assistant,"Applications from academics and industry practitioners with demonstrable experience in any of the following areas are welcomed: UX/UCD, digital product design,...","https://www.glassdoor.co.uk/job-listing/research-assistant-leeds-trinity-university-JV_IC3414359_KO0,18_KE19,43.htm?jl=1009337097604",Leeds Trinity University,3.2,,Europe,521900000,678470000
"General Manager, UK","You will work closely with cross functional teams in setting a market strategy, alongside efficient tactical and operational plans to meet commercial goals, and...","https://www.glassdoor.co.uk/job-listing/general-manager-uk-taskrabbit-JV_IC2671300_KO0,18_KE19,29.htm?jl=1009342327964",Taskrabbit,3.6,"Management, Business development, Presentation skills, Driving, Communication skills",Europe,1753584000,2087600000
E-commerce Executive,"Collaborating with broader digital activation, digital planning and Brand teams as well as Marketing Technologists to generate and share insights....","https://www.glassdoor.co.uk/job-listing/e-commerce-executive-procter-gamble-JV_IC3294450_KO0,20_KE21,35.htm?jl=1009067611806",Procter & Gamble,4.1,Microsoft Office,Europe,855916000,1085552000
Luxury Creative Pattern Cutter,"Participate in fitting sessions, take comments, provide proactive and focused input to ensure further development and smooth production processes....","https://www.glassdoor.co.uk/job-listing/luxury-creative-pattern-cutter-rosie-etienne-ltd-JV_IC2671300_KO0,30_KE31,48.htm?jl=1009334000479",Hidden for privacy reasons,0.0,,Europe,835040000,939420000
Support Administrator,Ensuring all office phone calls and support tickets are responded to within SLA. Responding to client queries and taking ownership of any issues....,"https://www.glassdoor.co.uk/job-listing/support-administrator-workbuzz-JV_IC3253143_KO0,21_KE22,30.htm?jl=1009290030583",WorkBuzz,5.0,"Customer service, Customer support",Europe,459272000,501024000
Service Desk Analyst,"In this role, you will be part of a busy and friendly helpdesk team who are responsible for 1st and 2nd line technical support for all users across the firm....","https://www.glassdoor.co.uk/job-listing/service-desk-analyst-hazlewoods-JV_IC3379952_KO0,20_KE21,31.htm?jl=1009342004996",Hazlewoods,3.6,,Europe,480148000,542776000
Business Development Representative,"Serve as a key contact point for potential customers to discuss their technical requirements, budgets, timelines, and scope for implementation....","https://www.glassdoor.co.uk/job-listing/business-development-representative-topdesk-uk-JV_IC2671300_KO0,35_KE36,46.htm?jl=1009221775135",TOPdesk UK,4.2,"B2B sales, SaaS, Communication skills",Europe,542776000,584528000
Business Analyst,"1-3 years of experience in business analysis or a related field. Health Shield cash plan to recoup the cost of services such as dentistry, opticians etc....","https://www.glassdoor.co.uk/job-listing/business-analyst-nurtur-group-JV_IC2662625_KO0,16_KE17,29.htm?jl=1009339476896",nurtur.group,,"Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Business analysis, Data analysis skills",Europe,542776000,1043800000
Tech Support Analyst,"Diagnose and understand customers’ faults with broadband, lines, email, wireless, VPN, routers and VOIP. Chasing suppliers for updates and progression of faults...","https://www.glassdoor.co.uk/job-listing/tech-support-analyst-5g-communications-ltd-JV_IC2681375_KO0,20_KE21,42.htm?jl=1007970648522",Hidden for privacy reasons,0.0,"TCP, Microsoft Outlook, 5G, LAN, Windows",Europe,375768000,521900000
Strategic Engagement Lead - Tech Against Terrorism,"Expertise: Interest and demonstrated knowledge in the subject matter we work on every day, including terrorist use of the internet and tech policy and deep...","https://www.glassdoor.co.uk/job-listing/strategic-engagement-lead-tech-against-terrorism-quantspark-JV_IC2671300_KO0,48_KE49,59.htm?jl=1009316929494",Hidden for privacy reasons,0.0,"Business development, Project management, Fundraising, Account management, Leadership",Europe,939420000,1878840000
Tech Assistant Manager,You will be expected to support the management and performance development of junior team members as well as supporting the Manager and Associate Director in...,"https://www.glassdoor.co.uk/job-listing/tech-assistant-manager-kpmg-JV_IC3376957_KO0,22_KE23,27.htm?jl=1009308502469",KPMG,3.8,"Assistant manager experience, Leadership, Communication skills",Europe,626280000,772412000
